,mean_fit_time,std_fit_time,mean_score_time,std_score_time,Number of neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Outer fold iteration,Best model,CV error
2,0.002095460891723633,0.0002500247793448259,0.007211542129516602,0.0006327546190295178,17,{'n_neighbors': 17},0.8506944444444444,0.90625,0.8715277777777778,0.8993055555555556,0.8819444444444444,0.8819444444444444,0.019885862587883836,3,0.8958333333333334,0.8854166666666666,0.90625,0.8932291666666666,0.8975694444444444,0.8956597222222221,0.006732888690856025,7,0,0.11805555555555558
3,0.002232789993286133,0.0002934554817110994,0.008235788345336914,0.0007975911995907717,18,{'n_neighbors': 18},0.8402777777777778,0.90625,0.8715277777777778,0.8958333333333334,0.8819444444444444,0.8791666666666667,0.022758291122463806,4,0.8932291666666666,0.8810763888888888,0.9053819444444444,0.8940972222222222,0.8975694444444444,0.8942708333333333,0.00786824249557269,7,0,0.12083333333333335
4,0.0019722938537597655,0.0001921680133155681,0.007804155349731445,0.0007874936289419221,19,{'n_neighbors': 19},0.8472222222222222,0.8958333333333334,0.8715277777777778,0.8958333333333334,0.8784722222222222,0.8777777777777779,0.01802882636909331,5,0.8958333333333334,0.8793402777777778,0.9019097222222222,0.8923611111111112,0.8932291666666666,0.8925347222222223,0.00739428452744682,7,0,0.12222222222222212
5,0.001935577392578125,0.00026068289272099834,0.008238792419433594,0.00062541658828877,20,{'n_neighbors': 20},0.8402777777777778,0.8923611111111112,0.8645833333333334,0.8819444444444444,0.8715277777777778,0.8701388888888889,0.017650368093248384,6,0.8940972222222222,0.8767361111111112,0.8967013888888888,0.8854166666666666,0.8897569444444444,0.8885416666666666,0.007043563463576637,7,0,0.1298611111111111
6,0.002156782150268555,0.00018839614657348535,0.008105134963989258,0.0007435509674985866,21,{'n_neighbors': 21},0.8333333333333334,0.8888888888888888,0.8611111111111112,0.8819444444444444,0.875,0.8680555555555556,0.01964185503295962,8,0.8854166666666666,0.875,0.8984375,0.8828125,0.8871527777777778,0.8857638888888889,0.007579472205883012,7,0,0.13194444444444442
7,0.0019231319427490234,0.00010344458756017215,0.007757329940795898,0.000741985318725787,22,{'n_neighbors': 22},0.8333333333333334,0.8958333333333334,0.8645833333333334,0.875,0.875,0.86875,0.020412414523193145,7,0.8836805555555556,0.8741319444444444,0.8958333333333334,0.8802083333333334,0.8845486111111112,0.8836805555555557,0.007094728035313401,7,0,0.13124999999999998
8,0.0018971920013427734,0.00015064074497763382,0.00823836326599121,0.0008426489926388944,23,{'n_neighbors': 23},0.8298611111111112,0.8888888888888888,0.8541666666666666,0.8715277777777778,0.8784722222222222,0.8645833333333333,0.0207172692919115,10,0.8845486111111112,0.8697916666666666,0.8940972222222222,0.8784722222222222,0.8836805555555556,0.8821180555555556,0.00796343398693037,7,0,0.13541666666666674
9,0.0021027088165283202,0.000144514042463869,0.00759577751159668,0.0004959058532116586,24,{'n_neighbors': 24},0.8333333333333334,0.8888888888888888,0.8611111111111112,0.8715277777777778,0.8819444444444444,0.867361111111111,0.019444444444444414,9,0.8828125,0.8732638888888888,0.890625,0.8819444444444444,0.8784722222222222,0.8814236111111111,0.005694867870436378,7,0,0.13263888888888897
0,0.0021052837371826174,0.00018674823093559834,0.00747222900390625,0.0005863646273559747,15,{'n_neighbors': 15},0.8958333333333334,0.8888888888888888,0.8993055555555556,0.8645833333333334,0.8923611111111112,0.8881944444444445,0.012305586907409268,1,0.8975694444444444,0.8967013888888888,0.8923611111111112,0.9027777777777778,0.9036458333333334,0.898611111111111,0.004159426580107968,8,1,0.11180555555555549
1,0.002032041549682617,0.0003078314595732319,0.008212423324584961,0.0007736453521690543,16,{'n_neighbors': 16},0.8993055555555556,0.8888888888888888,0.8819444444444444,0.8645833333333334,0.8888888888888888,0.8847222222222222,0.01149510094253252,2,0.8949652777777778,0.8967013888888888,0.8914930555555556,0.9027777777777778,0.8967013888888888,0.8965277777777778,0.0036582131086294184,8,0,0.11527777777777781
2,0.0020108699798583986,0.00012820371566019245,0.007842540740966797,0.000681733970017726,17,{'n_neighbors': 17},0.8958333333333334,0.8819444444444444,0.8923611111111112,0.8645833333333334,0.8888888888888888,0.8847222222222222,0.011067623229520296,2,0.8914930555555556,0.8923611111111112,0.8897569444444444,0.8993055555555556,0.8993055555555556,0.8944444444444445,0.004056708835259704,8,0,0.11527777777777781
3,0.002077531814575195,0.0002649550464525898,0.007338762283325195,0.0003885077383751124,18,{'n_neighbors': 18},0.8923611111111112,0.8680555555555556,0.8819444444444444,0.875,0.8888888888888888,0.88125,0.00889322810754562,4,0.8914930555555556,0.8888888888888888,0.8880208333333334,0.8958333333333334,0.8940972222222222,0.8916666666666666,0.0029768104512990093,8,0,0.11875000000000002
4,0.002088499069213867,0.00018740958494314116,0.008976125717163086,0.0010688556676260942,19,{'n_neighbors': 19},0.8958333333333334,0.8680555555555556,0.8819444444444444,0.8715277777777778,0.8888888888888888,0.88125,0.01039349274103872,4,0.8897569444444444,0.8914930555555556,0.8880208333333334,0.8975694444444444,0.8949652777777778,0.892361111111111,0.00347222222222221,8,0,0.11875000000000002
5,0.001983451843261719,0.00016298168510011418,0.007309675216674805,0.00024144441268089215,20,{'n_neighbors': 20},0.8993055555555556,0.8680555555555556,0.8784722222222222,0.8715277777777778,0.8888888888888888,0.88125,0.011495100942532527,4,0.8897569444444444,0.890625,0.8836805555555556,0.8984375,0.890625,0.890625,0.004690713918786902,8,0,0.11875000000000002
6,0.0020975112915039063,0.00030313395871648004,0.008416891098022461,0.0008483966128703209,21,{'n_neighbors': 21},0.8958333333333334,0.8611111111111112,0.8784722222222222,0.8645833333333334,0.8854166666666666,0.8770833333333334,0.012917413359540454,8,0.8880208333333334,0.8897569444444444,0.8836805555555556,0.8958333333333334,0.8914930555555556,0.8897569444444444,0.003996827928201856,8,0,0.12291666666666656
7,0.0021308422088623046,0.00028122481962273514,0.008686065673828125,0.000993666582860781,22,{'n_neighbors': 22},0.8958333333333334,0.8680555555555556,0.8819444444444444,0.8645833333333334,0.8888888888888888,0.8798611111111111,0.011947673982003635,7,0.8871527777777778,0.8845486111111112,0.8819444444444444,0.8923611111111112,0.8836805555555556,0.8859375,0.003625106426705069,8,0,0.1201388888888889
8,0.001977396011352539,0.00018698890550934008,0.007655906677246094,0.000541717157398148,23,{'n_neighbors': 23},0.8888888888888888,0.8645833333333334,0.8854166666666666,0.8576388888888888,0.8819444444444444,0.8756944444444444,0.01230558690740926,10,0.8836805555555556,0.8819444444444444,0.8810763888888888,0.890625,0.8845486111111112,0.884375,0.003357479098231561,8,0,0.12430555555555556
9,0.0021624088287353514,0.0001674274606237168,0.007986211776733398,0.0004855716999226059,24,{'n_neighbors': 24},0.8923611111111112,0.8645833333333334,0.8715277777777778,0.8611111111111112,0.8923611111111112,0.8763888888888889,0.01346577738171203,9,0.8836805555555556,0.8776041666666666,0.8767361111111112,0.8880208333333334,0.8836805555555556,0.8819444444444444,0.004216999236628871,8,0,0.12361111111111112
0,0.0020895957946777343,0.0002096541661822313,0.006974411010742187,0.000535654770694911,15,{'n_neighbors': 15},0.8472222222222222,0.875,0.8541666666666666,0.9340277777777778,0.9201388888888888,0.8861111111111111,0.03495753596848117,1,0.9131944444444444,0.9001736111111112,0.8993055555555556,0.8958333333333334,0.8958333333333334,0.9008680555555555,0.006411869900215042,9,1,0.11388888888888893
1,0.002239370346069336,6.038754330610434e-05,0.007376670837402344,0.0007102804554727231,16,{'n_neighbors': 16},0.84375,0.8784722222222222,0.8576388888888888,0.9340277777777778,0.9097222222222222,0.8847222222222222,0.03318834207041257,2,0.9105902777777778,0.8993055555555556,0.9036458333333334,0.890625,0.8958333333333334,0.9,0.006799706954016023,9,0,0.11527777777777781
2,0.002062368392944336,0.00018705309792598388,0.008594703674316407,0.001311078957717495,17,{'n_neighbors': 17},0.8402777777777778,0.875,0.8472222222222222,0.9375,0.9201388888888888,0.8840277777777779,0.03876468260264683,3,0.9114583333333334,0.9001736111111112,0.8958333333333334,0.8932291666666666,0.8949652777777778,0.8991319444444444,0.006574338968319978,9,0,0.11597222222222214
3,0.0020004749298095704,0.0003547514186601783,0.008309745788574218,0.0006755622913672291,18,{'n_neighbors': 18},0.8402777777777778,0.8645833333333334,0.8541666666666666,0.9305555555555556,0.9131944444444444,0.8805555555555555,0.03504021058761907,4,0.9097222222222222,0.8958333333333334,0.8914930555555556,0.8888888888888888,0.8897569444444444,0.8951388888888889,0.00767431809211818,9,0,0.11944444444444446
4,0.0021167755126953124,0.0002390445407496919,0.007078123092651367,0.0006322746074436946,19,{'n_neighbors': 19},0.8402777777777778,0.8645833333333334,0.8541666666666666,0.9340277777777778,0.9097222222222222,0.8805555555555555,0.03545069171694505,4,0.90625,0.8923611111111112,0.8880208333333334,0.8871527777777778,0.8871527777777778,0.8921875,0.007291666666666659,9,0,0.11944444444444446
5,0.002056455612182617,0.00017819249568690464,0.0076999664306640625,0.0008747165087444321,20,{'n_neighbors': 20},0.8298611111111112,0.8611111111111112,0.84375,0.9270833333333334,0.9166666666666666,0.8756944444444444,0.03912379450278686,6,0.9071180555555556,0.8914930555555556,0.8871527777777778,0.8810763888888888,0.8810763888888888,0.8895833333333332,0.009609967016040336,9,0,0.12430555555555556
6,0.002076578140258789,0.0002641186943987759,0.008819150924682616,0.0013302747062599789,21,{'n_neighbors': 21},0.8298611111111112,0.8541666666666666,0.84375,0.9340277777777778,0.9097222222222222,0.8743055555555556,0.040337599254048895,7,0.9036458333333334,0.8897569444444444,0.8828125,0.8776041666666666,0.8819444444444444,0.8871527777777777,0.009120781622613702,9,0,0.12569444444444444
7,0.002105998992919922,0.00019581226023299725,0.007740974426269531,0.0006055846927654236,22,{'n_neighbors': 22},0.8194444444444444,0.8472222222222222,0.8368055555555556,0.9305555555555556,0.9097222222222222,0.86875,0.0433902759772592,9,0.8993055555555556,0.8871527777777778,0.8819444444444444,0.8723958333333334,0.8802083333333334,0.8842013888888889,0.008913540036800994,9,0,0.13124999999999998
8,0.002008342742919922,0.00023384517203794947,0.008585309982299805,0.0009479291551369816,23,{'n_neighbors': 23},0.8194444444444444,0.8506944444444444,0.8402777777777778,0.9236111111111112,0.9131944444444444,0.8694444444444445,0.041352985919331696,8,0.8958333333333334,0.8845486111111112,0.8767361111111112,0.8732638888888888,0.8784722222222222,0.8817708333333334,0.007925494590634278,9,0,0.13055555555555554
9,0.0017482280731201173,0.00018109196765880655,0.008654165267944335,0.0016785875894690617,24,{'n_neighbors': 24},0.8194444444444444,0.8402777777777778,0.8368055555555556,0.9201388888888888,0.9097222222222222,0.8652777777777777,0.0412829554102829,10,0.8967013888888888,0.8819444444444444,0.8776041666666666,0.8671875,0.8715277777777778,0.8789930555555555,0.010191430639888295,9,0,0.1347222222222223
