,mean_fit_time,std_fit_time,mean_score_time,std_score_time,Number of neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Outer fold iteration,Best model,CV error
1,0.0021820068359375,0.00016277260877472756,0.006209325790405273,0.0005771071577460529,2,{'n_neighbors': 2},0.9131944444444444,0.9166666666666666,0.90625,0.8854166666666666,0.9097222222222222,0.90625,0.010980130764473543,7,0.9574652777777778,0.9574652777777778,0.9583333333333334,0.9635416666666666,0.9583333333333334,0.9590277777777777,0.002290087839977915,8,0,0.09375
2,0.002286863327026367,8.669647020903674e-05,0.00688481330871582,0.0005729459291506107,3,{'n_neighbors': 3},0.9375,0.9236111111111112,0.90625,0.8923611111111112,0.9166666666666666,0.9152777777777779,0.015309310892394854,2,0.9505208333333334,0.9539930555555556,0.9539930555555556,0.9618055555555556,0.9548611111111112,0.9550347222222222,0.0036991798181705724,8,0,0.08472222222222214
3,0.0022982120513916015,5.923031565791953e-05,0.00706949234008789,0.00043312727318622587,4,{'n_neighbors': 4},0.9236111111111112,0.9201388888888888,0.9097222222222222,0.8854166666666666,0.9166666666666666,0.9111111111111111,0.01364366854471425,3,0.9427083333333334,0.9409722222222222,0.9418402777777778,0.9487847222222222,0.9444444444444444,0.94375,0.0027669058073800665,8,0,0.0888888888888889
4,0.0022274017333984374,0.0001415668892903206,0.006814813613891602,0.0007574916680428723,5,{'n_neighbors': 5},0.9131944444444444,0.9236111111111112,0.9097222222222222,0.8923611111111112,0.9097222222222222,0.9097222222222221,0.01006345607374266,4,0.9322916666666666,0.9331597222222222,0.9418402777777778,0.9461805555555556,0.9331597222222222,0.937326388888889,0.0056363482919263835,8,0,0.0902777777777779
5,0.0021666526794433595,0.00018387193251037808,0.0068607330322265625,0.000549939500886525,6,{'n_neighbors': 6},0.9131944444444444,0.9131944444444444,0.9097222222222222,0.8923611111111112,0.9131944444444444,0.9083333333333334,0.008098544298396222,6,0.9270833333333334,0.9279513888888888,0.9357638888888888,0.9357638888888888,0.9270833333333334,0.9307291666666666,0.004123035446888135,8,0,0.09166666666666656
6,0.002135467529296875,0.0002184958916027544,0.006678342819213867,0.0005613305679641042,7,{'n_neighbors': 7},0.9166666666666666,0.9166666666666666,0.9131944444444444,0.8923611111111112,0.90625,0.9090277777777779,0.009160351359911717,5,0.9244791666666666,0.9227430555555556,0.9270833333333334,0.9296875,0.9270833333333334,0.9262152777777779,0.0023930640194601118,8,0,0.09097222222222212
7,0.00214238166809082,0.0001494485095999056,0.006916999816894531,0.00046177957716720617,8,{'n_neighbors': 8},0.9027777777777778,0.9097222222222222,0.90625,0.8854166666666666,0.9027777777777778,0.9013888888888889,0.008391004148329577,8,0.9140625,0.9140625,0.9227430555555556,0.9236111111111112,0.921875,0.9192708333333333,0.004287878137232122,8,0,0.0986111111111111
8,0.002155780792236328,0.00018563981585208614,0.008096933364868164,0.0014087595204710585,9,{'n_neighbors': 9},0.9131944444444444,0.90625,0.9027777777777778,0.8715277777777778,0.8958333333333334,0.8979166666666666,0.014333171833715472,9,0.9149305555555556,0.9088541666666666,0.9166666666666666,0.9236111111111112,0.9175347222222222,0.9163194444444445,0.004741840376301296,8,0,0.10208333333333341
0,0.0022928714752197266,0.0004250677115508387,0.0058249950408935545,0.0004812340531235797,1,{'n_neighbors': 1},0.9097222222222222,0.8888888888888888,0.9270833333333334,0.9444444444444444,0.9444444444444444,0.9229166666666668,0.0213365159663017,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9,1,0.07708333333333317
1,0.002368736267089844,0.00010324294213545728,0.00659942626953125,0.00047427725293529613,2,{'n_neighbors': 2},0.8888888888888888,0.8888888888888888,0.9097222222222222,0.9305555555555556,0.9270833333333334,0.9090277777777777,0.017894581564896043,4,0.9592013888888888,0.9592013888888888,0.9626736111111112,0.9635416666666666,0.9574652777777778,0.9604166666666666,0.0023032116599690346,9,0,0.09097222222222234
2,0.0021728038787841796,0.00026179695790158104,0.0062847137451171875,0.0009250989519018338,3,{'n_neighbors': 3},0.8958333333333334,0.8993055555555556,0.9305555555555556,0.9340277777777778,0.9375,0.9194444444444445,0.01802882636909328,2,0.9565972222222222,0.9583333333333334,0.9548611111111112,0.9583333333333334,0.9548611111111112,0.9565972222222223,0.0015528249843748485,9,0,0.08055555555555549
3,0.0021726131439208985,0.0001504468917091019,0.006670570373535157,0.0006367115279924259,4,{'n_neighbors': 4},0.8854166666666666,0.8923611111111112,0.8923611111111112,0.9409722222222222,0.9340277777777778,0.9090277777777779,0.023488242396232997,3,0.953125,0.9487847222222222,0.9496527777777778,0.9470486111111112,0.9435763888888888,0.9484375,0.0031346302231367805,9,0,0.09097222222222212
4,0.0022003650665283203,0.00023105862746757553,0.007045745849609375,0.00060992253767055,5,{'n_neighbors': 5},0.875,0.8854166666666666,0.90625,0.9375,0.9409722222222222,0.9090277777777777,0.026661602528406207,4,0.9487847222222222,0.9427083333333334,0.9435763888888888,0.9427083333333334,0.9375,0.9430555555555558,0.0035832929584288637,9,0,0.09097222222222234
5,0.002279996871948242,0.00012709208681035874,0.007090520858764648,0.00036767841281929077,6,{'n_neighbors': 6},0.875,0.8854166666666666,0.8923611111111112,0.9375,0.9270833333333334,0.9034722222222221,0.02439467787534764,7,0.9375,0.9383680555555556,0.9375,0.9322916666666666,0.9270833333333334,0.9345486111111111,0.004308914460413487,9,0,0.09652777777777788
6,0.002268409729003906,0.00013308717288218597,0.0072176456451416016,0.0004962449368404366,7,{'n_neighbors': 7},0.8680555555555556,0.8819444444444444,0.8923611111111112,0.9375,0.9305555555555556,0.9020833333333333,0.02728733708942847,8,0.9375,0.9340277777777778,0.9340277777777778,0.9296875,0.9201388888888888,0.9310763888888889,0.006004033495066195,9,0,0.09791666666666665
7,0.0021285057067871095,0.0001990664415008114,0.007121562957763672,0.0006225835271299929,8,{'n_neighbors': 8},0.8645833333333334,0.8819444444444444,0.875,0.9409722222222222,0.9340277777777778,0.8993055555555556,0.03174758180739572,9,0.9279513888888888,0.9236111111111112,0.9322916666666666,0.9175347222222222,0.9175347222222222,0.9237847222222222,0.005794555301485625,9,0,0.10069444444444442
8,0.002385997772216797,0.00019411276420665708,0.006909084320068359,0.000668728820699056,9,{'n_neighbors': 9},0.8854166666666666,0.8819444444444444,0.8888888888888888,0.9375,0.9270833333333334,0.9041666666666666,0.023302724632725744,6,0.9296875,0.9210069444444444,0.9314236111111112,0.9184027777777778,0.9114583333333334,0.9223958333333332,0.007377961583637423,9,0,0.09583333333333344
